paper_id,doi,title,year,venue,topic_bucket,citation_count,environment_variable,outcome_variable,effect_direction,sample_n,confidence_tier,evidence_level,notes,abstract_snippet,pdf_available,article_type,template_family
doi:10.1186/s41077-025-00401-y,10.1186/s41077-025-00401-y,Resolving latent safety threats identified through in situ simulation: a multicentre mixed-methods study.,2025,"Advances in simulation (London, England)",cognition,0,unspecified_environment,attention,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"In situ simulation can identify latent safety threats in healthcare, yet there has been limited focus on how these threats are subsequently addressed. Adopting a systematic approach to identifying, reporting, and resolving threats found during in situ simulations could enhance clinical safety and system resilience. ...",no,unknown,mixed_methods
doi:10.32628/gisrrj236825,10.32628/gisrrj236825,Modeling User Experience and Post-Occupancy Satisfaction in Government-Sponsored Housing Projects,2023,Gyanshauryam International Scientific Refereed Research Journal,air,0,daylight,attention,positive,,medium,abstract_only_reduced_table,abstract_only,"This investigates user experience and post-occupancy satisfaction in government-sponsored housing projects, with the aim of identifying design, operational, and social factors that influence residents’ quality of life. In many rapidly urbanizing regions, particularly in developing countries, government-led housing i...",no,cross_sectional_survey,mixed_methods
doi:10.1108/jfm-10-2019-0053,10.1108/jfm-10-2019-0053,Impacts of large-scale interior murals on hospital employees: a pharmacy department case study,2020,,biophilic,0,biophilia,mood,null,,medium,abstract_only_reduced_table,abstract_only,"Trending in modern interior design frameworks is an integration of real and simulated (i.e. photographs, murals) elements of nature into buildings, and a number of interdisciplinary studies concern the effects of nature on various aspects of human functioning. The purpose of this paper is to measure employees’ self-...",no,cross_sectional_survey,mixed_methods
doi:10.3897/ap.7.e0028,10.3897/ap.7.e0028,The Impact of Biophilic Design on the Well-Being and Stress Levels of Resident Doctors,2024,ARPHA Proceedings,biophilic,0,biophilia,stress,unknown,,low,abstract_only_reduced_table,abstract_only,". Resident doctors often suffer from stress and anxiety due to the nature of long, stressful work hours within hospital environments. One influential factor is being away from natural environments within hospital environments. This paper explores interior design, focusing on the intrusion of biophilic design and its...",no,cross_sectional_survey,mixed_methods
doi:10.1371/journal.pone.0332121,10.1371/journal.pone.0332121,Differentiated brand building of traditional mountain scenic spots in Jiangxi Province: Insights from tourists' perception images and sentiment characteristics.,2025,PloS one,cognition,0,unspecified_environment,cognition,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Understanding the perceptions and sentiment responses of tourists to traditional mountain scenic spots is crucial. This understanding is a cornerstone for improving brand image, optimizing space quality, and fostering sentiment connections between tourists and natural landscapes. Our study aims to address the homoge...",no,theoretical_conceptual,mixed_methods
doi:10.1080/10911359.2025.2451756,10.1080/10911359.2025.2451756,In the wake of antisemitism and collective trauma: Jewish mental health professionals’ experiences after October 7th,2025,Journal of Human Behavior in The Social Environment,biophilic,0,biophilia,stress,mixed,,medium,abstract_only_reduced_table,abstract_only,"ABSTRACT There has been a notable surge in the demand for mental health services within Israeli and diasporic Jewish communities in the aftermath of the October 7th attack on Israel and subsequent Israel-Hamas war. It is as though Pandora’s box has been opened, exposing a profound lack of awareness about the insidio...",no,qualitative,mixed_methods
doi:10.1080/02635143.2023.2201672,10.1080/02635143.2023.2201672,Factors affecting the formation of views of nature of science: A mixed-methods study,2023,Research in Science &amp; Technological Education,biophilic,0,biophilia,mood,unknown,327,low,abstract_only_reduced_table,abstract_only;n=327,"ABSTRACT Background The views of the nature of science (VNOS) is one of the important goals of science education. According to information processing constructivism, learners’ psychological factors that may influence VNOS include scientific argumentation (SA), metacognition (MC) and epistemic beliefs (EB). Purpose T...",no,unknown,mixed_methods
doi:10.2196/22406,10.2196/22406,Administering Virtual Reality Therapy to Manage Behavioral and Psychological Symptoms in Patients With Dementia Admitted to an Acute Care Hospital: Results of a Pilot Study,2020,JMIR Formative Research,biophilic,0,biophilia,unspecified_outcome,positive,10,low,abstract_only_reduced_table,abstract_only;n=10;weak_variable_resolution,"Background As virtual reality (VR) technologies become increasingly accessible and affordable, clinicians are eager to try VR therapy as a novel means to manage behavioral and psychological symptoms of dementia, which are exacerbated during acute care hospitalization, with the goal of reducing the use of antipsychot...",no,rct_interventional,mixed_methods
doi:10.29007/rtzj,10.29007/rtzj,Evaluating Industry Perception of Biophilic Design in Enhancing Construction Jobsite Trailers' Physical Work Environment,0,EPiC Series in Built Environment,biophilic,0,biophilia,stress,positive,,medium,abstract_only_reduced_table,abstract_only,"The stressors for the construction site managers include tight project deadlines, complex coordination, and workforce management, which impact their mental and physical well-being, resulting in loss of productivity. The productivity and well-being of the employees are greatly impacted by the physical conditions of t...",no,unknown,mixed_methods
doi:10.1016/j.eatbeh.2025.101950,10.1016/j.eatbeh.2025.101950,"""Find a life worth living"": An analysis of experiences of residential treatment for eating disorders.",2025,Eating behaviors,biophilic,0,biophilia,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Residential treatment for eating disorders is becoming increasingly common, and aims to provide individualised care within a less restrictive environment than traditional inpatient treatment settings. However, research regarding participant experiences of residential care remain limited. This study employed a mixed-...",no,cross_sectional_survey,mixed_methods
doi:10.38124/ijisrt/25aug453,10.38124/ijisrt/25aug453,"Emotional and Psychological Responses to Façade Design: A Case Study of Mid-Rise Office Buildings in Abuja, Nigeria",2025,International Journal of Innovative Science and Research Technology,affect,0,biophilia,mood,positive,,medium,abstract_only_reduced_table,abstract_only,"This study investigates how the design of building façades affects users’ emotions, comfort, and satisfaction in mid-
rise office buildings in Abuja, Nigeria. Using a mixed-methods case-study approach, data were collected through structured

surveys of office occupants (N≈100) and cross-case observational analysis o...",no,cross_sectional_survey,mixed_methods
doi:10.5194/EGUSPHERE-EGU21-7588,10.5194/EGUSPHERE-EGU21-7588,THM analysIs of natural and engineered barriers for large excavations in deep nuclear waste repository,2021,,thermal,0,thermal,stress,unknown,,low,abstract_only_reduced_table,abstract_only,"<p>Argillaceous rocks have great potential as possible geological host medium to store radioactive waste. &#160;Andra is leading the design of a deep geological nuclear waste repository to be located in the Callovo-Oxfordian formation. In the framework of this project, excavations of large diameter galleries are con...",no,unknown,mixed_methods
doi:10.24191/myse.v6i2.8683,10.24191/myse.v6i2.8683,"BIOPHILIC DESIGN IN HERITAGE INDOOR CO-WORKING SPACE IN GEORGE TOWN, PENANG, MALAYSIA",2019,Malaysian Journal of Sustainable Environment,affect,0,biophilia,mood,positive,,medium,abstract_only_reduced_table,abstract_only,"Modern lifestyles do influence Malaysian occupants to work long hours in a day in order to cope with large workloads and to meet a deadline. Majority of the occupants are overstressed, faced with negative emotions that lead to an unhealthy lifestyle. Studies show that nature is able to enhance human well-being by re...",no,unknown,mixed_methods
doi:10.5860/choice.26-4558,10.5860/choice.26-4558,Inside organizations: understanding the human dimension,1989,Choice Reviews Online,acoustic,0,unspecified_environment,stress,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Foreword - Ian Mitroff PART ONE: DOING ETHNOGRAPHY In Search of Meaning - Michael Owen Jones Using Qualitative Methods in Research and Application Mirror, Mission, and Management - Don Christensen Reflections on Folklore and Culture in a Health Care Organization Complaints in Paradise - Rob Hanford Using Ethnography...",no,qualitative,mixed_methods
doi:10.1109/jproc.2012.2200559,10.1109/jproc.2012.2200559,Therapeutic Seal Robot as Biofeedback Medical Device: Qualitative and Quantitative Evaluations of Robot Therapy in Dementia Care,2012,Proceedings of the IEEE,acoustic,0,unspecified_environment,attention,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Recently developed robotics technologies are used not only in factories, but also in our daily living environment. Human-interactive robots, used to improve the quality of life, are becoming increasingly common. Their purposes and functions vary depending on their use, such as assistance, therapy, guide, entertainme...",no,quasi_experimental,mixed_methods
doi:10.1596/1020-797x_12_1_29,10.1596/1020-797x_12_1_29,Design Thinking for Social Innovation,2010,Development Outreach,acoustic,0,noise,productivity,positive,,medium,abstract_only_reduced_table,abstract_only,"No AccessEducationJul 2010Design Thinking for Social InnovationAuthors/Editors: Tim Brown, Jocelyn WyattTim BrownSearch for more papers by this author, Jocelyn WyattSearch for more papers by this authorhttps://doi.org/10.1596/1020-797X_12_1_29SectionsAboutView ChaptersPDF (0.2 MB) ToolsAdd to favoritesDownload Citat...",no,rct_interventional,mixed_methods
doi:10.7202/000192ar,10.7202/000192ar,"Youth, Leisure and Home: Space, Place and Identity",2001,Loisir et Société / Society and Leisure,cognition,0,unspecified_environment,attention,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"This qualitative and quantitative research investigates the leisure activities of 265 young adolescents in Tasmania, Australia, in relation to their social constructs of home and neighbourhood as private and public spaces, and in the practical contexts of their day to day lives. As these young people search for mean...",no,unknown,mixed_methods
doi:10.1038/s41598-026-36597-w,10.1038/s41598-026-36597-w,Community participatory Jingchu folk pattern generation platform construction and user co-creation mechanism analysis.,2026,Scientific reports,cognition,0,unspecified_environment,cognition,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"In the context of the digital era, the protection and inheritance of traditional cultural heritage face unprecedented opportunities and challenges. This study takes Jingchu folk patterns as the research object and constructs a community participatory generation platform based on Stable Diffusion, exploring new model...",no,observational,mixed_methods
doi:10.7454/in.v6i1.259,10.7454/in.v6i1.259,Work from Home: Lessons Learned and Implications for Post-pandemic Workspaces,2023,Interiority,air,0,air_quality,attention,positive,82,medium,abstract_only_reduced_table,abstract_only;n=82,The experience of working from home (WFH) has evolved due to the COVID-19 response. A concurrent mixed-methods approach was used to assess the experiences and needs of WFH during COVID-19 pandemic across eight countries. Input concerning office workspace modifications was also explored. Participants (n = 82) were fr...,no,unknown,mixed_methods
doi:10.12677/ap.2025.158475,10.12677/ap.2025.158475,An Empirical Study on Fragmented Learning among Science and Engineering Undergraduates from the Perspective of Cognitive Ecology,2025,Advances in Psychology,biophilic,0,biophilia,stress,positive,,medium,abstract_only_reduced_table,abstract_only,"Against the backdrop of the digital era’s educational transformation, the phenomenon of fragmented learning is pervasive among science and engineering undergraduates, yet there exists a tension between their demand for systematic knowledge and the fragmented nature of their learning practices. Drawing on Gibson’s th...",no,cross_sectional_survey,mixed_methods
doi:10.1177/1351010X211068850,10.1177/1351010X211068850,The impact of the acoustic environment on human emotion and experience: A case study of worship spaces,2022,Building Acoustics,acoustic,0,noise,mood,positive,,medium,abstract_only_reduced_table,abstract_only,"People’s interactions with the environment shape their experiences. Thus, understanding these interactions is critical to enhancing human well-being. Aural attributes play a significant role in shaping the perception of space in addition to visual attributes. It is well known that sounds evoke an emotional response,...",yes,unknown,mixed_methods
doi:10.1080/17508975.2020.1732859,10.1080/17508975.2020.1732859,"Biophilic design and office planting: a case study of effects on perceived health, well-being and performance metrics in the workplace",2020,Intelligent Buildings International,biophilic,0,biophilia,productivity,null,,medium,abstract_only_reduced_table,abstract_only,"The philosophy of building ‘lean’ workplaces, to maximise occupant performance, has seen an increase in the stripping away of nature within the built environment. However, the biophilia hypothesis indicates that a severance in human connection with nature can lead to significant reductions in human health, well-bein...",yes,cross_sectional_survey,mixed_methods
doi:10.1088/1755-1315/1320/1/012021,10.1088/1755-1315/1320/1/012021,Light and Emotional Architecture: An Embodied Experience,2024,,affect,0,daylight,mood,unknown,,low,abstract_only_reduced_table,abstract_only,"The presented explorative research focuses on the phenomenological relationship and emotional impact of light within architectural spaces, grounded in a pilot study and literature review. Serving as the foundational framework for a Ph.D., this study aspires to decipher the role of light in Emotional Architecture—a t...",yes,qualitative,mixed_methods
